SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2015-2016,M-STEP,Oakland Schools,Avondale School District,All Buildings,Oakland,8,Mathematics,All Students,64,51,45,61,115,106,221,29.0,23.1,20.4,27.6,52.00,48.00,1796.7000000000000000,24.9000000000000000,2019-2020,2015-2016 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Avondale School District,All Buildings,Oakland,7,Mathematics,All Students,44,60,60,68,104,128,232,19.0,25.9,25.9,29.3,44.80,55.20,1694.9000000000000000,24.5000000000000000,2019-2020,2014-2015 - Grades 3-8.csv
