SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2015-2016,M-STEP,Oakland Schools,Madison District Public Schools,All Buildings,Oakland,8,ELA,All Students,7,23,24,37,30,61,91,7.7,25.3,26.4,40.7,33.00,67.00,1787.8000000000000000,26.1000000000000000,2019-2020,2015-2016 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Madison District Public Schools,All Buildings,Oakland,7,ELA,All Students,3,20,26,37,23,63,86,<=5%,*,30.2,43.0,26.70,73.30,1685.8000000000000000,23.4000000000000000,2019-2020,2014-2015 - Grades 3-8.csv
