SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Momentum Academy,All Buildings,Oakland,5,Mathematics,All Students,<3,<3,<3,*,<3,*,24,<=20%,<=20%,<=20%,>=80%,<=20%,>=80%,1454.5000000000000000,14.7000000000000000,2030-2031,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Momentum Academy,All Buildings,Oakland,4,Mathematics,All Students,<3,<3,*,*,<3,*,28,<=20%,<=20%,*,*,<=20%,>=80%,1362.6000000000000000,17.6000000000000000,2030-2031,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Momentum Academy,All Buildings,Oakland,3,Mathematics,All Students,<3,<3,*,*,<3,*,30,<=20%,<=20%,<=20%,*,<=20%,>=80%,1266.7000000000000000,19.6000000000000000,2030-2031,2021-2022 - Grades 3-8.csv
