SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2015-2016,M-STEP,Oakland Schools,Ferndale Public Schools,All Buildings,Oakland,8,ELA,All Students,32,44,60,52,76,112,188,17.0,23.4,31.9,27.7,40.40,59.60,1794.8000000000000000,28.7000000000000000,2019-2020,2015-2016 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Ferndale Public Schools,All Buildings,Oakland,7,ELA,All Students,11,40,51,76,51,127,178,6.2,22.5,28.7,42.7,28.70,71.30,1684.9000000000000000,25.5000000000000000,2019-2020,2014-2015 - Grades 3-8.csv
