SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Oxford Community Schools,All Buildings,Oakland,5,Mathematics,All Students,67,70,117,95,137,212,349,19.2,20.1,33.5,27.2,39.30,60.70,1492.1000000000000000,25.2000000000000000,2025-2026,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Oxford Community Schools,All Buildings,Oakland,3,Mathematics,All Students,63,111,69,51,174,120,294,21.4,37.8,23.5,17.3,59.20,40.80,1302.5000000000000000,24.4000000000000000,2025-2026,2016-2017 - Grades 3-8.csv
2021-2022,PSAT,Oakland Schools,Oxford Community Schools,All Buildings,Oakland,8,Mathematics,All Students,34,134,141,68,168,209,377,9.0,35.5,37.4,18.0,44.60,55.40,418.2000000000000000,73.0000000000000000,2025-2026,2021-2022 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Oxford Community Schools,All Buildings,Oakland,4,Mathematics,All Students,66,113,96,45,179,141,320,20.6,35.3,30.0,14.1,55.90,44.10,1400.4000000000000000,22.5000000000000000,2025-2026,2017-2018 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Oxford Community Schools,All Buildings,Oakland,7,Mathematics,All Students,44,74,97,75,118,172,290,15.2,25.5,33.4,25.9,40.70,59.30,1692.1000000000000000,23.9000000000000000,2025-2026,2020-2021 - Grades 3-8.csv
