SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Waterford Montessori Academy,All Buildings,Oakland,7,ELA,All Students,7,5,3,3,12,6,18,38.9,27.8,<=20%,<=20%,66.70,33.30,1713.0000000000000000,27.8000000000000000,2023-2024,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Waterford Montessori Academy,All Buildings,Oakland,5,ELA,All Students,12,10,5,4,22,9,31,38.7,32.3,16.1,12.9,71.00,29.00,1513.3000000000000000,26.2000000000000000,2023-2024,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Waterford Montessori Academy,All Buildings,Oakland,4,ELA,All Students,13,6,<3,*,19,7,26,50.0,23.1,<=20%,*,73.10,26.90,1408.0000000000000000,27.9000000000000000,2023-2024,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Waterford Montessori Academy,All Buildings,Oakland,6,ELA,All Students,5,8,3,<3,13,4,17,29.4,47.1,<=20%,<=20%,76.50,23.50,1614.9000000000000000,19.7000000000000000,2023-2024,2017-2018 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Waterford Montessori Academy,All Buildings,Oakland,3,ELA,All Students,8,5,*,<3,13,9,22,36.4,22.7,*,<=20%,59.10,40.90,1308.2000000000000000,24.5000000000000000,2023-2024,2014-2015 - Grades 3-8.csv
