SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,PSAT,Oakland Schools,Oakside Prep Academy,All Buildings,Oakland,8,ELA,All Students,9,9,12,23,18,35,53,17.0,17.0,22.6,43.4,34.00,66.00,379.6000000000000000,80.0000000000000000,2022-2023,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Oakside Prep Academy,All Buildings,Oakland,6,ELA,All Students,5,11,11,31,16,42,58,<=10%,*,19.0,53.4,27.60,72.40,1580.6000000000000000,27.3000000000000000,2022-2023,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Oakside Prep Academy,All Buildings,Oakland,5,ELA,All Students,7,15,17,41,22,58,80,8.8,18.8,21.3,51.2,27.50,72.50,1484.0000000000000000,24.9000000000000000,2022-2023,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Oakside Prep Academy,All Buildings,Oakland,7,ELA,All Students,5,10,12,29,15,41,56,<=10%,*,21.4,51.8,26.80,73.20,1682.1000000000000000,28.3000000000000000,2022-2023,2017-2018 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Oakside Prep Academy,All Buildings,Oakland,4,ELA,All Students,18,11,12,43,29,55,84,21.4,13.1,14.3,51.2,34.50,65.50,1385.8000000000000000,31.6000000000000000,2022-2023,2014-2015 - Grades 3-8.csv
