SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,PSAT,Oakland Schools,Brandon School District in the Counties of Oakland and Lapeer,All Buildings,Oakland,8,ELA,All Students,50,47,23,26,97,49,146,34.2,32.2,15.8,17.8,66.40,33.60,410.6000000000000000,88.2000000000000000,2027-2028,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Brandon School District in the Counties of Oakland and Lapeer,All Buildings,Oakland,7,ELA,All Students,6,37,42,57,43,99,142,<=5%,*,29.6,40.1,30.30,69.70,1685.7000000000000000,24.4000000000000000,2027-2028,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,Brandon School District in the Counties of Oakland and Lapeer,All Buildings,Oakland,3,ELA,All Students,35,38,40,28,73,68,141,24.8,27.0,28.4,19.9,51.80,48.20,1299.2000000000000000,23.4000000000000000,2027-2028,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Brandon School District in the Counties of Oakland and Lapeer,All Buildings,Oakland,6,ELA,All Students,6,36,42,59,42,101,143,<=5%,*,29.4,41.3,29.40,70.60,1585.9000000000000000,22.8000000000000000,2027-2028,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Brandon School District in the Counties of Oakland and Lapeer,All Buildings,Oakland,5,ELA,All Students,21,37,32,47,58,79,137,15.3,27.0,23.4,34.3,42.30,57.70,1492.1000000000000000,26.1000000000000000,2027-2028,2020-2021 - Grades 3-8.csv
