SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2015-2016,M-STEP,Oakland Schools,Academy of Waterford,All Buildings,Oakland,4,Mathematics,All Students,*,*,*,*,*,*,<10,*,*,*,*,*,*,*,*,2023-2024,2015-2016 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Academy of Waterford,All Buildings,Oakland,3,Mathematics,All Students,<3,<3,<3,*,<3,*,13,<=50%,<=50%,<=50%,>=50%,<=50%,>=50%,1271.3000000000000000,26.8000000000000000,2023-2024,2014-2015 - Grades 3-8.csv
