SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2015-2016,M-STEP,Oakland Schools,Birmingham Public Schools,All Buildings,Oakland,8,ELA,All Students,214,272,106,43,486,149,635,33.7,42.8,16.7,6.8,76.50,23.50,1815.8000000000000000,23.7000000000000000,2019-2020,2015-2016 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Birmingham Public Schools,All Buildings,Oakland,7,ELA,All Students,178,299,114,40,477,154,631,28.2,47.4,18.1,6.3,75.60,24.40,1712.7000000000000000,20.8000000000000000,2019-2020,2014-2015 - Grades 3-8.csv
