SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,All Districts,All Buildings,Oakland,4,Mathematics,All Students,2750,3294,3640,2813,6044,6453,12497,22.0,26.4,29.1,22.5,48.40,51.60,1396.7000000000000000,27.9000000000000000,2031-2032,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,All Districts,All Buildings,Oakland,3,Mathematics,All Students,3047,3300,2784,3230,6347,6014,12361,24.7,26.7,22.5,26.1,51.30,48.70,1298.9000000000000000,29.5000000000000000,2031-2032,2022-2023 - Grades 3-8.csv
