SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Oakland County Academy of Media & Technology,All Buildings,Oakland,7,Mathematics,All Students,<3,<3,<3,*,<3,*,23,<=20%,<=20%,<=20%,>=80%,<=20%,>=80%,1650.4000000000000000,14.0000000000000000,2023-2024,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Oakland County Academy of Media & Technology,All Buildings,Oakland,5,Mathematics,All Students,<3,<3,<3,*,<3,*,15,<=50%,<=50%,<=50%,>=50%,<=50%,>=50%,1455.4000000000000000,20.6000000000000000,2023-2024,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Oakland County Academy of Media & Technology,All Buildings,Oakland,4,Mathematics,All Students,<3,*,4,8,4,12,16,<=20%,*,25.0,50.0,25.00,75.00,1379.5000000000000000,25.1000000000000000,2023-2024,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Oakland County Academy of Media & Technology,All Buildings,Oakland,6,Mathematics,All Students,<3,<3,<3,*,<3,*,14,<=50%,<=50%,<=50%,>=50%,<=50%,>=50%,1544.0000000000000000,16.9000000000000000,2023-2024,2017-2018 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Oakland County Academy of Media & Technology,All Buildings,Oakland,3,Mathematics,All Students,<3,<3,*,*,<3,*,15,<=50%,<=50%,<=50%,>=50%,<=50%,>=50%,1269.6000000000000000,17.5000000000000000,2023-2024,2014-2015 - Grades 3-8.csv
