SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Lamphere Public Schools,All Buildings,Oakland,5,ELA,All Students,39,47,30,29,86,59,145,26.9,32.4,20.7,20.0,59.30,40.70,1505.0000000000000000,25.9000000000000000,2030-2031,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Lamphere Public Schools,All Buildings,Oakland,4,ELA,All Students,42,37,35,31,79,66,145,29.0,25.5,24.1,21.4,54.50,45.50,1403.5000000000000000,23.4000000000000000,2030-2031,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Lamphere Public Schools,All Buildings,Oakland,3,ELA,All Students,39,36,37,28,75,65,140,27.9,25.7,26.4,20.0,53.60,46.40,1300.8000000000000000,23.7000000000000000,2030-2031,2021-2022 - Grades 3-8.csv
