SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2016-2017,M-STEP,Oakland Schools,Michigan School for the Arts,All Buildings,Oakland,4,ELA,All Students,<3,<3,<3,*,<3,*,31,<=10%,<=10%,<=10%,>=90%,<=10%,>=90%,1361.0000000000000000,16.6000000000000000,2024-2025,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Michigan School for the Arts,All Buildings,Oakland,3,ELA,All Students,<3,<3,*,*,<3,*,34,<=10%,<=10%,*,*,<=10%,>=90%,1266.3000000000000000,18.7000000000000000,2024-2025,2015-2016 - Grades 3-8.csv
