SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Holly Academy,All Buildings,Oakland,7,ELA,All Students,13,21,12,4,34,16,50,26.0,42.0,*,<=10%,68.00,32.00,1710.7000000000000000,21.8000000000000000,2028-2029,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Holly Academy,All Buildings,Oakland,6,ELA,All Students,13,24,12,3,37,15,52,25.0,46.2,*,<=10%,71.20,28.80,1609.6000000000000000,20.0000000000000000,2028-2029,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Holly Academy,All Buildings,Oakland,5,ELA,All Students,28,29,8,5,57,13,70,40.0,41.4,11.4,7.1,81.40,18.60,1517.0000000000000000,22.4000000000000000,2028-2029,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Holly Academy,All Buildings,Oakland,4,ELA,All Students,27,20,5,5,47,10,57,47.4,35.1,<=10%,<=10%,82.50,17.50,1416.4000000000000000,20.0000000000000000,2028-2029,2020-2021 - Grades 3-8.csv
