SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Lighthouse Connections Academy,All Buildings,Oakland,5,Mathematics,All Students,3,6,20,80,9,100,109,<=5%,*,18.3,73.4,8.30,91.70,1466.3000000000000000,22.6000000000000000,2030-2031,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Lighthouse Connections Academy,All Buildings,Oakland,4,Mathematics,All Students,4,16,37,65,20,102,122,<=5%,*,30.3,53.3,16.40,83.60,1372.5000000000000000,25.6000000000000000,2030-2031,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Lighthouse Connections Academy,All Buildings,Oakland,3,Mathematics,All Students,11,20,43,90,31,133,164,6.7,12.2,26.2,54.9,18.90,81.10,1275.2000000000000000,27.4000000000000000,2030-2031,2021-2022 - Grades 3-8.csv
