SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,PSAT,Oakland Schools,Oakland Schools  - District created from ISD,All Buildings,Oakland,8,ELA,All Students,17,6,9,5,23,14,37,45.9,16.2,24.3,13.5,62.20,37.80,430.3000000000000000,73.4000000000000000,2022-2023,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Oakland Schools  - District created from ISD,All Buildings,Oakland,6,ELA,All Students,4,7,6,3,11,9,20,<=20%,*,*,<=20%,55.00,45.00,1602.2000000000000000,23.5000000000000000,2022-2023,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Oakland Schools  - District created from ISD,All Buildings,Oakland,5,ELA,All Students,5,11,4,6,16,10,26,<=20%,*,<=20%,*,61.50,38.50,1503.1000000000000000,28.3000000000000000,2022-2023,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Oakland Schools  - District created from ISD,All Buildings,Oakland,7,ELA,All Students,5,8,14,7,13,21,34,14.7,23.5,41.2,20.6,38.20,61.80,1696.0000000000000000,25.2000000000000000,2022-2023,2017-2018 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Oakland Schools  - District created from ISD,All Buildings,Oakland,4,ELA,All Students,7,9,4,4,16,8,24,29.2,37.5,<=20%,<=20%,66.70,33.30,1404.2000000000000000,25.1000000000000000,2022-2023,2014-2015 - Grades 3-8.csv
