SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Southfield Public School District,All Buildings,Oakland,5,ELA,All Students,38,88,106,101,126,207,333,11.4,26.4,31.8,30.3,37.80,62.20,1492.9000000000000000,23.7000000000000000,2030-2031,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Southfield Public School District,All Buildings,Oakland,4,ELA,All Students,55,57,76,139,112,215,327,16.8,17.4,23.2,42.5,34.30,65.70,1388.9000000000000000,24.8000000000000000,2030-2031,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Southfield Public School District,All Buildings,Oakland,3,ELA,All Students,52,53,76,113,105,189,294,17.7,18.0,25.9,38.4,35.70,64.30,1290.2000000000000000,24.9000000000000000,2030-2031,2021-2022 - Grades 3-8.csv
