SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Pontiac City School District,All Buildings,Oakland,5,Mathematics,All Students,9,20,82,171,29,253,282,<=5%,*,29.1,60.6,10.30,89.70,1471.6000000000000000,22.7000000000000000,2025-2026,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Pontiac City School District,All Buildings,Oakland,3,Mathematics,All Students,15,46,69,156,61,225,286,5.2,16.1,24.1,54.5,21.30,78.70,1278.9000000000000000,24.7000000000000000,2025-2026,2016-2017 - Grades 3-8.csv
2021-2022,PSAT,Oakland Schools,Pontiac City School District,All Buildings,Oakland,8,Mathematics,All Students,<3,*,94,114,16,208,224,<=5%,*,42.0,50.9,7.10,92.90,345.7000000000000000,67.1000000000000000,2025-2026,2021-2022 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Pontiac City School District,All Buildings,Oakland,4,Mathematics,All Students,10,23,107,136,33,243,276,<=5%,*,38.8,49.3,12.00,88.00,1375.7000000000000000,20.7000000000000000,2025-2026,2017-2018 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Pontiac City School District,All Buildings,Oakland,7,Mathematics,All Students,<3,*,14,39,9,53,62,<=5%,*,22.6,62.9,14.50,85.50,1669.0000000000000000,25.9000000000000000,2025-2026,2020-2021 - Grades 3-8.csv
