SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Oakside Prep Academy,All Buildings,Oakland,7,ELA,All Students,<3,*,21,40,8,61,69,<=5%,*,30.4,58.0,11.60,88.40,1676.9000000000000000,18.7000000000000000,2023-2024,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Oakside Prep Academy,All Buildings,Oakland,5,ELA,All Students,5,22,22,31,27,53,80,6.3,27.5,27.5,38.8,33.80,66.30,1489.1000000000000000,23.1000000000000000,2023-2024,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Oakside Prep Academy,All Buildings,Oakland,4,ELA,All Students,9,13,22,41,22,63,85,10.6,15.3,25.9,48.2,25.90,74.10,1383.4000000000000000,24.8000000000000000,2023-2024,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Oakside Prep Academy,All Buildings,Oakland,6,ELA,All Students,<3,*,22,35,15,57,72,<=5%,*,30.6,48.6,20.80,79.20,1580.5000000000000000,21.8000000000000000,2023-2024,2017-2018 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Oakside Prep Academy,All Buildings,Oakland,3,ELA,All Students,8,19,30,27,27,57,84,9.5,22.6,35.7,32.1,32.10,67.90,1288.5000000000000000,23.1000000000000000,2023-2024,2014-2015 - Grades 3-8.csv
