SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,PSAT,Oakland Schools,Oakland Schools  - District created from ISD,All Buildings,Oakland,8,Mathematics,All Students,<3,*,13,4,6,17,23,<=20%,*,*,<=20%,26.10,73.90,393.9000000000000000,76.4000000000000000,2027-2028,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Oakland Schools  - District created from ISD,All Buildings,Oakland,7,Mathematics,All Students,5,7,3,16,12,19,31,16.1,22.6,<=10%,*,38.70,61.30,1681.0000000000000000,32.4000000000000000,2027-2028,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,Oakland Schools  - District created from ISD,All Buildings,Oakland,3,Mathematics,All Students,3,11,5,5,14,10,24,<=20%,*,20.8,20.8,58.30,41.70,1299.2000000000000000,22.0000000000000000,2027-2028,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Oakland Schools  - District created from ISD,All Buildings,Oakland,6,Mathematics,All Students,10,11,12,20,21,32,53,18.9,20.8,22.6,37.7,39.60,60.40,1586.4000000000000000,26.8000000000000000,2027-2028,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Oakland Schools  - District created from ISD,All Buildings,Oakland,5,Mathematics,All Students,<3,*,*,<3,6,5,11,<=50%,<=50%,<=50%,<=50%,>=50%,<=50%,1502.8000000000000000,17.7000000000000000,2027-2028,2020-2021 - Grades 3-8.csv
