SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Troy School District,All Buildings,Oakland,7,Mathematics,All Students,507,179,202,128,686,330,1016,49.9,17.6,19.9,12.6,67.50,32.50,1711.8000000000000000,27.1000000000000000,2023-2024,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Troy School District,All Buildings,Oakland,5,Mathematics,All Students,448,217,190,110,665,300,965,46.4,22.5,19.7,11.4,68.90,31.10,1509.4000000000000000,24.4000000000000000,2023-2024,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Troy School District,All Buildings,Oakland,4,Mathematics,All Students,402,283,209,52,685,261,946,42.5,29.9,22.1,5.5,72.40,27.60,1413.7000000000000000,23.1000000000000000,2023-2024,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Troy School District,All Buildings,Oakland,6,Mathematics,All Students,484,185,214,109,669,323,992,48.8,18.6,21.6,11.0,67.40,32.60,1610.5000000000000000,26.1000000000000000,2023-2024,2017-2018 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Troy School District,All Buildings,Oakland,3,Mathematics,All Students,335,379,161,60,714,221,935,35.8,40.5,17.2,6.4,76.40,23.60,1315.2000000000000000,22.3000000000000000,2023-2024,2014-2015 - Grades 3-8.csv
