SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2015-2016,M-STEP,Oakland Schools,Madison District Public Schools,All Buildings,Oakland,8,Mathematics,All Students,4,10,25,53,14,78,92,<=5%,*,27.2,57.6,15.20,84.80,1776.1000000000000000,23.5000000000000000,2019-2020,2015-2016 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Madison District Public Schools,All Buildings,Oakland,7,Mathematics,All Students,4,9,31,42,13,73,86,<=5%,*,36.0,48.8,15.10,84.90,1680.5000000000000000,21.5000000000000000,2019-2020,2014-2015 - Grades 3-8.csv
