SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,PSAT,Oakland Schools,Kingsbury Country Day School,All Buildings,Oakland,8,ELA,All Students,22,5,<3,*,27,6,33,66.7,15.2,<=10%,*,81.80,18.20,470.9000000000000000,88.3000000000000000,2027-2028,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Kingsbury Country Day School,All Buildings,Oakland,7,ELA,All Students,8,15,6,10,23,16,39,20.5,38.5,15.4,25.6,59.00,41.00,1701.3000000000000000,25.8000000000000000,2027-2028,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,Kingsbury Country Day School,All Buildings,Oakland,3,ELA,All Students,12,14,6,8,26,14,40,30.0,35.0,15.0,20.0,65.00,35.00,1304.1000000000000000,23.6000000000000000,2027-2028,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Kingsbury Country Day School,All Buildings,Oakland,6,ELA,All Students,9,13,4,12,22,16,38,23.7,34.2,10.5,31.6,57.90,42.10,1599.9000000000000000,23.6000000000000000,2027-2028,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Kingsbury Country Day School,All Buildings,Oakland,5,ELA,All Students,10,12,5,10,22,15,37,27.0,32.4,13.5,27.0,59.50,40.50,1502.6000000000000000,29.2000000000000000,2027-2028,2020-2021 - Grades 3-8.csv
