SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,PSAT,Oakland Schools,Arts and Technology Academy of Pontiac,All Buildings,Oakland,8,Mathematics,All Students,<3,<3,*,*,<3,*,72,<=5%,<=5%,*,*,<=5%,>=95%,318.8000000000000000,64.5000000000000000,2027-2028,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Arts and Technology Academy of Pontiac,All Buildings,Oakland,7,Mathematics,All Students,<3,<3,*,*,<3,*,73,<=5%,<=5%,*,*,<=5%,>=95%,1658.4000000000000000,17.2000000000000000,2027-2028,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,Arts and Technology Academy of Pontiac,All Buildings,Oakland,3,Mathematics,All Students,<3,*,15,41,8,56,64,<=5%,*,23.4,64.1,12.50,87.50,1272.1000000000000000,23.2000000000000000,2027-2028,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Arts and Technology Academy of Pontiac,All Buildings,Oakland,6,Mathematics,All Students,<3,<3,*,*,<3,*,62,<=5%,<=5%,*,*,<=5%,>=95%,1554.7000000000000000,18.7000000000000000,2027-2028,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Arts and Technology Academy of Pontiac,All Buildings,Oakland,5,Mathematics,All Students,*,*,*,*,*,*,<10,*,*,*,*,*,*,*,*,2027-2028,2020-2021 - Grades 3-8.csv
