SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,PSAT,Oakland Schools,Huron Valley Schools,All Buildings,Oakland,8,ELA,All Students,266,131,66,56,397,122,519,51.3,25.2,12.7,10.8,76.50,23.50,442.9000000000000000,85.4000000000000000,2027-2028,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Huron Valley Schools,All Buildings,Oakland,7,ELA,All Students,49,167,163,136,216,299,515,9.5,32.4,31.7,26.4,41.90,58.10,1694.6000000000000000,23.0000000000000000,2027-2028,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,Huron Valley Schools,All Buildings,Oakland,3,ELA,All Students,138,129,154,104,267,258,525,26.3,24.6,29.3,19.8,50.90,49.10,1301.1000000000000000,23.3000000000000000,2027-2028,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Huron Valley Schools,All Buildings,Oakland,6,ELA,All Students,43,150,144,149,193,293,486,8.8,30.9,29.6,30.7,39.70,60.30,1592.5000000000000000,23.1000000000000000,2027-2028,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Huron Valley Schools,All Buildings,Oakland,5,ELA,All Students,55,108,86,118,163,204,367,15.0,29.4,23.4,32.2,44.40,55.60,1495.0000000000000000,25.3000000000000000,2027-2028,2020-2021 - Grades 3-8.csv
