SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Great Lakes Academy,All Buildings,Oakland,7,Mathematics,All Students,<3,<3,*,*,<3,*,17,<=20%,<=20%,<=20%,>=80%,<=20%,>=80%,1667.8000000000000000,12.3000000000000000,2023-2024,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Great Lakes Academy,All Buildings,Oakland,5,Mathematics,All Students,<3,<3,<3,*,<3,*,19,<=20%,<=20%,<=20%,>=80%,<=20%,>=80%,1464.6000000000000000,10.4000000000000000,2023-2024,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Great Lakes Academy,All Buildings,Oakland,4,Mathematics,All Students,<3,<3,*,*,<3,*,20,<=20%,<=20%,*,*,<=20%,>=80%,1367.7000000000000000,15.8000000000000000,2023-2024,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Great Lakes Academy,All Buildings,Oakland,6,Mathematics,All Students,<3,<3,*,*,<3,*,17,<=20%,<=20%,*,*,<=20%,>=80%,1565.4000000000000000,18.5000000000000000,2023-2024,2017-2018 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Great Lakes Academy,All Buildings,Oakland,3,Mathematics,All Students,<3,*,5,10,7,15,22,<=20%,*,22.7,45.5,31.80,68.20,1282.8000000000000000,18.7000000000000000,2023-2024,2014-2015 - Grades 3-8.csv
