SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Lighthouse Connections Academy,All Buildings,Oakland,6,ELA,All Students,<3,*,32,57,22,89,111,<=5%,*,28.8,51.4,19.80,80.20,1578.4000000000000000,22.6000000000000000,2029-2030,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Lighthouse Connections Academy,All Buildings,Oakland,5,ELA,All Students,7,20,26,66,27,92,119,5.9,16.8,21.8,55.5,22.70,77.30,1481.3000000000000000,22.7000000000000000,2029-2030,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Lighthouse Connections Academy,All Buildings,Oakland,4,ELA,All Students,15,21,28,61,36,89,125,12.0,16.8,22.4,48.8,28.80,71.20,1386.0000000000000000,24.3000000000000000,2029-2030,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Lighthouse Connections Academy,All Buildings,Oakland,3,ELA,All Students,9,4,7,5,13,12,25,*,<=20%,*,<=20%,52.00,48.00,1304.0000000000000000,29.8000000000000000,2029-2030,2020-2021 - Grades 3-8.csv
