SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,West Bloomfield School District,All Buildings,Oakland,5,ELA,All Students,77,86,71,66,163,137,300,25.7,28.7,23.7,22.0,54.30,45.70,1502.6000000000000000,26.6000000000000000,2030-2031,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,West Bloomfield School District,All Buildings,Oakland,4,ELA,All Students,96,69,56,94,165,150,315,30.5,21.9,17.8,29.8,52.40,47.60,1399.9000000000000000,26.0000000000000000,2030-2031,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,West Bloomfield School District,All Buildings,Oakland,3,ELA,All Students,86,61,79,96,147,175,322,26.7,18.9,24.5,29.8,45.70,54.30,1297.9000000000000000,27.5000000000000000,2030-2031,2021-2022 - Grades 3-8.csv
