SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2016-2017,M-STEP,Oakland Schools,Lake Orion Community Schools,All Buildings,Oakland,8,ELA,All Students,178,275,104,34,453,138,591,30.1,46.5,17.6,5.8,76.60,23.40,1814.3000000000000000,22.0000000000000000,2020-2021,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Lake Orion Community Schools,All Buildings,Oakland,7,ELA,All Students,163,257,128,46,420,174,594,27.4,43.3,21.5,7.7,70.70,29.30,1711.0000000000000000,22.4000000000000000,2020-2021,2015-2016 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Lake Orion Community Schools,All Buildings,Oakland,6,ELA,All Students,127,230,150,69,357,219,576,22.0,39.9,26.0,12.0,62.00,38.00,1605.9000000000000000,21.9000000000000000,2020-2021,2014-2015 - Grades 3-8.csv
