SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Pontiac City School District,All Buildings,Oakland,5,ELA,All Students,10,32,70,169,42,239,281,<=5%,*,24.9,60.1,14.90,85.10,1477.8000000000000000,20.4000000000000000,2025-2026,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Pontiac City School District,All Buildings,Oakland,3,ELA,All Students,11,29,79,160,40,239,279,<=5%,*,28.3,57.3,14.30,85.70,1275.6000000000000000,21.8000000000000000,2025-2026,2016-2017 - Grades 3-8.csv
2021-2022,PSAT,Oakland Schools,Pontiac City School District,All Buildings,Oakland,8,ELA,All Students,21,31,41,131,52,172,224,9.4,13.8,18.3,58.5,23.20,76.80,351.3000000000000000,61.1000000000000000,2025-2026,2021-2022 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Pontiac City School District,All Buildings,Oakland,4,ELA,All Students,10,22,62,182,32,244,276,<=5%,*,22.5,65.9,11.60,88.40,1376.8000000000000000,19.4000000000000000,2025-2026,2017-2018 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Pontiac City School District,All Buildings,Oakland,7,ELA,All Students,<3,*,19,38,10,57,67,<=5%,*,28.4,56.7,14.90,85.10,1675.0000000000000000,22.1000000000000000,2025-2026,2020-2021 - Grades 3-8.csv
