SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Dr. Joseph F. Pollack Academic Center of Excellence,All Buildings,Oakland,5,Mathematics,All Students,<3,*,38,44,7,82,89,<=5%,*,42.7,49.4,7.90,92.10,1475.3000000000000000,19.2000000000000000,2025-2026,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Dr. Joseph F. Pollack Academic Center of Excellence,All Buildings,Oakland,3,Mathematics,All Students,9,29,30,30,38,60,98,9.2,29.6,30.6,30.6,38.80,61.20,1291.5000000000000000,22.9000000000000000,2025-2026,2016-2017 - Grades 3-8.csv
2021-2022,PSAT,Oakland Schools,Dr. Joseph F. Pollack Academic Center of Excellence,All Buildings,Oakland,8,Mathematics,All Students,<3,*,42,25,10,67,77,<=5%,*,54.5,32.5,13.00,87.00,369.7000000000000000,55.2000000000000000,2025-2026,2021-2022 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Dr. Joseph F. Pollack Academic Center of Excellence,All Buildings,Oakland,4,Mathematics,All Students,<3,*,34,38,18,72,90,<=5%,*,37.8,42.2,20.00,80.00,1378.9000000000000000,21.8000000000000000,2025-2026,2017-2018 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Dr. Joseph F. Pollack Academic Center of Excellence,All Buildings,Oakland,7,Mathematics,All Students,<3,*,14,49,4,63,67,<=5%,*,20.9,73.1,6.00,94.00,1670.3000000000000000,16.7000000000000000,2025-2026,2020-2021 - Grades 3-8.csv
