SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Clawson Public Schools,All Buildings,Oakland,5,ELA,All Students,17,29,26,17,46,43,89,19.1,32.6,29.2,19.1,51.70,48.30,1499.9000000000000000,23.6000000000000000,2030-2031,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Clawson Public Schools,All Buildings,Oakland,4,ELA,All Students,22,22,27,15,44,42,86,25.6,25.6,31.4,17.4,51.20,48.80,1402.0000000000000000,21.9000000000000000,2030-2031,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Clawson Public Schools,All Buildings,Oakland,3,ELA,All Students,19,13,28,26,32,54,86,22.1,15.1,32.6,30.2,37.20,62.80,1294.5000000000000000,23.0000000000000000,2030-2031,2021-2022 - Grades 3-8.csv
