SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Troy School District,All Buildings,Oakland,6,ELA,All Students,287,331,204,138,618,342,960,29.9,34.5,21.3,14.4,64.40,35.60,1607.7000000000000000,25.5000000000000000,2029-2030,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Troy School District,All Buildings,Oakland,5,ELA,All Students,368,285,138,128,653,266,919,40.0,31.0,15.0,13.9,71.10,28.90,1513.3000000000000000,26.9000000000000000,2029-2030,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Troy School District,All Buildings,Oakland,4,ELA,All Students,425,230,115,109,655,224,879,48.4,26.2,13.1,12.4,74.50,25.50,1413.1000000000000000,24.3000000000000000,2029-2030,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Troy School District,All Buildings,Oakland,3,ELA,All Students,249,162,116,91,411,207,618,40.3,26.2,18.8,14.7,66.50,33.50,1308.2000000000000000,25.1000000000000000,2029-2030,2020-2021 - Grades 3-8.csv
