SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Holly Area School District,All Buildings,Oakland,7,ELA,All Students,5,48,54,92,53,146,199,<=5%,*,27.1,46.2,26.60,73.40,1682.9000000000000000,24.1000000000000000,2028-2029,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Holly Area School District,All Buildings,Oakland,6,ELA,All Students,9,67,56,67,76,123,199,<=5%,*,28.1,33.7,38.20,61.80,1589.6000000000000000,22.9000000000000000,2028-2029,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Holly Area School District,All Buildings,Oakland,5,ELA,All Students,31,63,55,64,94,119,213,14.6,29.6,25.8,30.0,44.10,55.90,1495.6000000000000000,25.0000000000000000,2028-2029,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Holly Area School District,All Buildings,Oakland,4,ELA,All Students,37,44,42,43,81,85,166,22.3,26.5,25.3,25.9,48.80,51.20,1397.0000000000000000,23.7000000000000000,2028-2029,2020-2021 - Grades 3-8.csv
