SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Keys Grace Academy,All Buildings,Oakland,6,ELA,All Students,<3,<3,*,*,<3,*,43,<=10%,<=10%,*,*,<=10%,>=90%,1562.0000000000000000,17.5000000000000000,2024-2025,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Keys Grace Academy,All Buildings,Oakland,4,ELA,All Students,<3,<3,<3,*,<3,*,29,<=20%,<=20%,<=20%,>=80%,<=20%,>=80%,1356.3000000000000000,16.6000000000000000,2024-2025,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Keys Grace Academy,All Buildings,Oakland,3,ELA,All Students,<3,<3,*,*,<3,*,24,<=20%,<=20%,<=20%,>=80%,<=20%,>=80%,1259.0000000000000000,20.8000000000000000,2024-2025,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Keys Grace Academy,All Buildings,Oakland,5,ELA,All Students,<3,<3,*,*,<3,*,33,<=10%,<=10%,*,*,<=10%,>=90%,1463.4000000000000000,18.7000000000000000,2024-2025,2017-2018 - Grades 3-8.csv
