SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2016-2017,M-STEP,Oakland Schools,Holly Area School District,All Buildings,Oakland,8,Mathematics,All Students,14,29,93,108,43,201,244,5.7,11.9,38.1,44.3,17.60,82.40,1781.7000000000000000,21.1000000000000000,2020-2021,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Holly Area School District,All Buildings,Oakland,7,Mathematics,All Students,11,49,91,91,60,182,242,<=5%,*,37.6,37.6,24.80,75.20,1683.6000000000000000,22.3000000000000000,2020-2021,2015-2016 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Holly Area School District,All Buildings,Oakland,6,Mathematics,All Students,14,19,95,104,33,199,232,6.0,8.2,40.9,44.8,14.20,85.80,1580.2000000000000000,20.7000000000000000,2020-2021,2014-2015 - Grades 3-8.csv
