SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2016-2017,M-STEP,Oakland Schools,Jefferson International Academy,All Buildings,Oakland,7,Mathematics,All Students,<3,3,7,8,3,15,18,<=20%,<=20%,*,*,<=20%,>=80%,1679.7000000000000000,20.5000000000000000,2021-2022,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Jefferson International Academy,All Buildings,Oakland,6,Mathematics,All Students,<3,<3,*,*,<3,*,17,<=20%,<=20%,*,*,<=20%,>=80%,1576.2000000000000000,14.2000000000000000,2021-2022,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Jefferson International Academy,All Buildings,Oakland,8,Mathematics,All Students,<3,<3,*,*,<3,*,29,<=20%,<=20%,*,*,<=20%,>=80%,1773.8000000000000000,16.0000000000000000,2021-2022,2017-2018 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Jefferson International Academy,All Buildings,Oakland,5,Mathematics,All Students,<3,3,<3,*,3,16,19,<=20%,<=20%,<=20%,*,<=20%,>=80%,1474.7000000000000000,17.1000000000000000,2021-2022,2014-2015 - Grades 3-8.csv
