SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2022-2023,PSAT,Oakland Schools,Faxon Academy,All Buildings,Oakland,8,Mathematics,All Students,<3,<3,*,*,<3,*,11,<=50%,<=50%,<=50%,>=50%,<=50%,>=50%,356.4000000000000000,40.5000000000000000,2026-2027,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,Faxon Academy,All Buildings,Oakland,4,Mathematics,All Students,<3,<3,*,*,<3,*,11,<=50%,<=50%,<=50%,>=50%,<=50%,>=50%,1367.5000000000000000,15.8000000000000000,2026-2027,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Faxon Academy,All Buildings,Oakland,7,Mathematics,All Students,*,*,*,*,*,*,<10,*,*,*,*,*,*,*,*,2026-2027,2021-2022 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Faxon Academy,All Buildings,Oakland,3,Mathematics,All Students,<3,<3,*,*,<3,*,14,<=50%,<=50%,<=50%,<=50%,<=50%,>=50%,1279.4000000000000000,26.4000000000000000,2026-2027,2017-2018 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Faxon Academy,All Buildings,Oakland,6,Mathematics,All Students,*,*,*,*,*,*,<10,*,*,*,*,*,*,*,*,2026-2027,2020-2021 - Grades 3-8.csv
