SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Pontiac Academy for Excellence,All Buildings,Oakland,6,Mathematics,All Students,<3,<3,*,*,<3,*,61,<=5%,<=5%,*,*,<=5%,>=95%,1560.1000000000000000,19.4000000000000000,2024-2025,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Pontiac Academy for Excellence,All Buildings,Oakland,4,Mathematics,All Students,<3,*,22,41,6,63,69,<=5%,*,31.9,59.4,8.70,91.30,1371.8000000000000000,19.5000000000000000,2024-2025,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Pontiac Academy for Excellence,All Buildings,Oakland,3,Mathematics,All Students,<3,*,21,46,12,67,79,<=5%,*,26.6,58.2,15.20,84.80,1277.5000000000000000,21.1000000000000000,2024-2025,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Pontiac Academy for Excellence,All Buildings,Oakland,5,Mathematics,All Students,<3,3,18,43,3,61,64,<=5%,<=5%,*,*,<=5%,>=95%,1469.4000000000000000,18.8000000000000000,2024-2025,2017-2018 - Grades 3-8.csv
2020-2021,PSAT,Oakland Schools,Pontiac Academy for Excellence,All Buildings,Oakland,8,Mathematics,All Students,*,*,*,*,*,*,<10,*,*,*,*,*,*,*,*,2024-2025,2020-2021 - Grades 3-8.csv
