SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,PSAT,Oakland Schools,South Lyon Community Schools,All Buildings,Oakland,8,Mathematics,All Students,113,220,222,77,333,299,632,17.9,34.8,35.1,12.2,52.70,47.30,440.3000000000000000,75.8000000000000000,2027-2028,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,South Lyon Community Schools,All Buildings,Oakland,7,Mathematics,All Students,141,151,198,143,292,341,633,22.3,23.9,31.3,22.6,46.10,53.90,1695.5000000000000000,23.6000000000000000,2027-2028,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,South Lyon Community Schools,All Buildings,Oakland,3,Mathematics,All Students,140,215,198,140,355,338,693,20.2,31.0,28.6,20.2,51.20,48.80,1301.0000000000000000,24.8000000000000000,2027-2028,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,South Lyon Community Schools,All Buildings,Oakland,6,Mathematics,All Students,124,167,218,118,291,336,627,19.8,26.6,34.8,18.8,46.40,53.60,1596.2000000000000000,21.5000000000000000,2027-2028,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,South Lyon Community Schools,All Buildings,Oakland,5,Mathematics,All Students,84,110,187,177,194,364,558,15.1,19.7,33.5,31.7,34.80,65.20,1489.2000000000000000,24.2000000000000000,2027-2028,2020-2021 - Grades 3-8.csv
