SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Berkley School District,All Buildings,Oakland,5,Mathematics,All Students,88,86,90,63,174,153,327,26.9,26.3,27.5,19.3,53.20,46.80,1498.5000000000000000,21.9000000000000000,2025-2026,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Berkley School District,All Buildings,Oakland,3,Mathematics,All Students,85,108,83,39,193,122,315,27.0,34.3,26.3,12.4,61.30,38.70,1305.3000000000000000,23.8000000000000000,2025-2026,2016-2017 - Grades 3-8.csv
2021-2022,PSAT,Oakland Schools,Berkley School District,All Buildings,Oakland,8,Mathematics,All Students,30,112,102,65,142,167,309,9.7,36.2,33.0,21.0,46.00,54.00,414.2000000000000000,78.0000000000000000,2025-2026,2021-2022 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Berkley School District,All Buildings,Oakland,4,Mathematics,All Students,97,107,100,26,204,126,330,29.4,32.4,30.3,7.9,61.80,38.20,1406.1000000000000000,21.8000000000000000,2025-2026,2017-2018 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Berkley School District,All Buildings,Oakland,7,Mathematics,All Students,23,60,70,64,83,134,217,10.6,27.6,32.3,29.5,38.20,61.80,1689.6000000000000000,23.8000000000000000,2025-2026,2020-2021 - Grades 3-8.csv
