SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2015-2016,M-STEP,Oakland Schools,All Districts,All Buildings,Oakland,8,ELA,All Students,2903,4982,3310,2510,7885,5820,13705,21.2,36.4,24.2,18.3,57.50,42.50,1803.7000000000000000,27.6000000000000000,2019-2020,2015-2016 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,All Districts,All Buildings,Oakland,7,ELA,All Students,2483,5482,3115,2595,7965,5710,13675,18.2,40.1,22.8,19.0,58.20,41.80,1702.9000000000000000,25.3000000000000000,2019-2020,2014-2015 - Grades 3-8.csv
