SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2015-2016,M-STEP,Oakland Schools,Bloomfield Hills Schools,All Buildings,Oakland,8,ELA,All Students,110,159,71,40,269,111,380,28.9,41.8,18.7,10.5,70.80,29.20,1812.2000000000000000,25.6000000000000000,2019-2020,2015-2016 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Bloomfield Hills Schools,All Buildings,Oakland,7,ELA,All Students,94,173,72,36,267,108,375,25.1,46.1,19.2,9.6,71.20,28.80,1710.6000000000000000,21.8000000000000000,2019-2020,2014-2015 - Grades 3-8.csv
