SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2022-2023,PSAT,Oakland Schools,Clarenceville School District,All Buildings,Wayne,8,Mathematics,All Students,<3,*,48,58,21,106,127,<=5%,*,37.8,45.7,16.50,83.50,369.8000000000000000,73.8000000000000000,2026-2027,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,Clarenceville School District,All Buildings,Wayne,4,Mathematics,All Students,16,30,51,41,46,92,138,11.6,21.7,37.0,29.7,33.30,66.70,1387.7000000000000000,24.1000000000000000,2026-2027,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Clarenceville School District,All Buildings,Wayne,7,Mathematics,All Students,4,6,31,85,10,116,126,<=5%,<=5%,24.6,67.5,7.90,92.10,1670.1000000000000000,22.2000000000000000,2026-2027,2021-2022 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Clarenceville School District,All Buildings,Wayne,3,Mathematics,All Students,13,34,36,51,47,87,134,9.7,25.4,26.9,38.1,35.10,64.90,1290.2000000000000000,21.9000000000000000,2026-2027,2017-2018 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Clarenceville School District,All Buildings,Wayne,6,Mathematics,All Students,3,7,29,31,10,60,70,<=5%,*,41.4,44.3,14.30,85.70,1577.8000000000000000,22.9000000000000000,2026-2027,2020-2021 - Grades 3-8.csv
