SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Dr. Joseph F. Pollack Academic Center of Excellence,All Buildings,Oakland,5,ELA,All Students,<3,*,10,33,15,43,58,<=10%,*,17.2,56.9,25.90,74.10,1480.5000000000000000,22.4000000000000000,2030-2031,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Dr. Joseph F. Pollack Academic Center of Excellence,All Buildings,Oakland,4,ELA,All Students,3,10,10,24,13,34,47,<=10%,*,21.3,51.1,27.70,72.30,1381.5000000000000000,23.4000000000000000,2030-2031,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Dr. Joseph F. Pollack Academic Center of Excellence,All Buildings,Oakland,3,ELA,All Students,<3,*,20,34,13,54,67,<=5%,*,29.9,50.7,19.40,80.60,1280.4000000000000000,18.5000000000000000,2030-2031,2021-2022 - Grades 3-8.csv
