SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,PSAT,Oakland Schools,Farmington Public School District,All Buildings,Oakland,8,ELA,All Students,285,149,79,90,434,169,603,47.3,24.7,13.1,14.9,72.00,28.00,441.9000000000000000,97.6000000000000000,2027-2028,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Farmington Public School District,All Buildings,Oakland,7,ELA,All Students,68,189,164,161,257,325,582,11.7,32.5,28.2,27.7,44.20,55.80,1694.4000000000000000,26.3000000000000000,2027-2028,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,Farmington Public School District,All Buildings,Oakland,3,ELA,All Students,195,170,139,141,365,280,645,30.2,26.4,21.6,21.9,56.60,43.40,1301.7000000000000000,25.6000000000000000,2027-2028,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Farmington Public School District,All Buildings,Oakland,6,ELA,All Students,90,142,170,169,232,339,571,15.8,24.9,29.8,29.6,40.60,59.40,1593.5000000000000000,26.5000000000000000,2027-2028,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Farmington Public School District,All Buildings,Oakland,5,ELA,All Students,88,119,106,125,207,231,438,20.1,27.2,24.2,28.5,47.30,52.70,1497.1000000000000000,27.5000000000000000,2027-2028,2020-2021 - Grades 3-8.csv
