SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2022-2023,PSAT,Oakland Schools,Waterford School District,All Buildings,Oakland,8,Mathematics,All Students,48,110,179,153,158,332,490,9.8,22.4,36.5,31.2,32.20,67.80,402.2000000000000000,81.7000000000000000,2026-2027,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,Waterford School District,All Buildings,Oakland,4,Mathematics,All Students,86,148,190,105,234,295,529,16.3,28.0,35.9,19.8,44.20,55.80,1395.8000000000000000,22.8000000000000000,2026-2027,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Waterford School District,All Buildings,Oakland,7,Mathematics,All Students,48,75,141,219,123,360,483,9.9,15.5,29.2,45.3,25.50,74.50,1682.0000000000000000,24.4000000000000000,2026-2027,2021-2022 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Waterford School District,All Buildings,Oakland,3,Mathematics,All Students,83,145,152,169,228,321,549,15.1,26.4,27.7,30.8,41.50,58.50,1294.0000000000000000,26.0000000000000000,2026-2027,2017-2018 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Waterford School District,All Buildings,Oakland,6,Mathematics,All Students,36,44,137,154,80,291,371,9.7,11.9,36.9,41.5,21.60,78.40,1582.3000000000000000,23.0000000000000000,2026-2027,2020-2021 - Grades 3-8.csv
