SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Grand River Academy,All Buildings,Wayne,7,ELA,All Students,5,23,20,25,28,45,73,6.8,31.5,27.4,34.2,38.40,61.60,1691.6000000000000000,26.2000000000000000,2028-2029,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Grand River Academy,All Buildings,Wayne,6,ELA,All Students,7,19,15,30,26,45,71,9.9,26.8,21.1,42.3,36.60,63.40,1588.3000000000000000,26.1000000000000000,2028-2029,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Grand River Academy,All Buildings,Wayne,5,ELA,All Students,8,21,18,38,29,56,85,9.4,24.7,21.2,44.7,34.10,65.90,1488.6000000000000000,27.3000000000000000,2028-2029,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Grand River Academy,All Buildings,Wayne,4,ELA,All Students,10,7,19,31,17,50,67,14.9,10.4,28.4,46.3,25.40,74.60,1387.9000000000000000,25.0000000000000000,2028-2029,2020-2021 - Grades 3-8.csv
