SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2016-2017,M-STEP,Oakland Schools,Farmington Public School District,All Buildings,Oakland,7,Mathematics,All Students,206,140,157,163,346,320,666,30.9,21.0,23.6,24.5,52.00,48.00,1698.4000000000000000,27.4000000000000000,2021-2022,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Farmington Public School District,All Buildings,Oakland,6,Mathematics,All Students,158,146,203,172,304,375,679,23.3,21.5,29.9,25.3,44.80,55.20,1595.2000000000000000,24.7000000000000000,2021-2022,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Farmington Public School District,All Buildings,Oakland,8,Mathematics,All Students,209,116,172,205,325,377,702,29.8,16.5,24.5,29.2,46.30,53.70,1796.9000000000000000,28.7000000000000000,2021-2022,2017-2018 - Grades 3-8.csv
2014-2015,M-STEP,Oakland Schools,Farmington Public School District,All Buildings,Oakland,5,Mathematics,All Students,142,136,192,212,278,404,682,20.8,19.9,28.2,31.1,40.80,59.20,1492.4000000000000000,25.6000000000000000,2021-2022,2014-2015 - Grades 3-8.csv
