SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Madison District Public Schools,All Buildings,Oakland,6,ELA,All Students,<3,<3,*,*,<3,*,37,<=10%,<=10%,*,*,<=10%,>=90%,1571.5000000000000000,15.4000000000000000,2029-2030,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Madison District Public Schools,All Buildings,Oakland,5,ELA,All Students,3,16,10,37,19,47,66,<=5%,*,15.2,56.1,28.80,71.20,1481.8000000000000000,26.4000000000000000,2029-2030,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Madison District Public Schools,All Buildings,Oakland,4,ELA,All Students,9,6,13,33,15,46,61,14.8,9.8,21.3,54.1,24.60,75.40,1385.7000000000000000,23.6000000000000000,2029-2030,2021-2022 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Madison District Public Schools,All Buildings,Oakland,3,ELA,All Students,4,3,10,30,7,40,47,<=10%,<=10%,21.3,63.8,14.90,85.10,1276.3000000000000000,23.4000000000000000,2029-2030,2020-2021 - Grades 3-8.csv
