SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2022-2023,PSAT,Oakland Schools,Walled Lake Consolidated Schools,All Buildings,Oakland,8,Mathematics,All Students,125,296,291,177,421,468,889,14.1,33.3,32.7,19.9,47.40,52.60,426.2000000000000000,82.4000000000000000,2026-2027,2022-2023 - Grades 3-8.csv
2018-2019,M-STEP,Oakland Schools,Walled Lake Consolidated Schools,All Buildings,Oakland,4,Mathematics,All Students,277,304,274,126,581,400,981,28.2,31.0,27.9,12.8,59.20,40.80,1404.3000000000000000,24.5000000000000000,2026-2027,2018-2019 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Walled Lake Consolidated Schools,All Buildings,Oakland,7,Mathematics,All Students,143,206,277,259,349,536,885,16.2,23.3,31.3,29.3,39.40,60.60,1690.8000000000000000,24.4000000000000000,2026-2027,2021-2022 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Walled Lake Consolidated Schools,All Buildings,Oakland,3,Mathematics,All Students,256,282,271,181,538,452,990,25.9,28.5,27.4,18.3,54.30,45.70,1302.7000000000000000,25.6000000000000000,2026-2027,2017-2018 - Grades 3-8.csv
2020-2021,M-STEP,Oakland Schools,Walled Lake Consolidated Schools,All Buildings,Oakland,6,Mathematics,All Students,69,106,185,196,175,381,556,12.4,19.1,33.3,35.3,31.50,68.50,1586.4000000000000000,23.5000000000000000,2026-2027,2020-2021 - Grades 3-8.csv
