SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2023-2024,M-STEP,Oakland Schools,Faxon Academy,All Buildings,Oakland,5,ELA,All Students,<3,*,3,5,4,8,12,<=50%,<=50%,<=50%,<=50%,<=50%,>=50%,1488.3000000000000000,18.2000000000000000,2030-2031,2023-2024 - Grades 3-8.csv
2022-2023,M-STEP,Oakland Schools,Faxon Academy,All Buildings,Oakland,4,ELA,All Students,<3,<3,*,*,<3,*,14,<=50%,<=50%,<=50%,>=50%,<=50%,>=50%,1373.9000000000000000,24.0000000000000000,2030-2031,2022-2023 - Grades 3-8.csv
2021-2022,M-STEP,Oakland Schools,Faxon Academy,All Buildings,Oakland,3,ELA,All Students,<3,<3,<3,*,<3,*,10,<=50%,<=50%,<=50%,>=50%,<=50%,>=50%,1273.3000000000000000,16.0000000000000000,2030-2031,2021-2022 - Grades 3-8.csv
