SchoolYear,TestType,ISDName,DistrictName,BuildingName,CountyName,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,GradClass,SourceFile
2018-2019,M-STEP,Oakland Schools,Avondale School District,All Buildings,Oakland,6,Mathematics,All Students,49,50,88,75,99,163,262,18.7,19.1,33.6,28.6,37.80,62.20,1591.0000000000000000,25.4000000000000000,2024-2025,2018-2019 - Grades 3-8.csv
2016-2017,M-STEP,Oakland Schools,Avondale School District,All Buildings,Oakland,4,Mathematics,All Students,31,73,92,48,104,140,244,12.7,29.9,37.7,19.7,42.60,57.40,1394.8000000000000000,23.9000000000000000,2024-2025,2016-2017 - Grades 3-8.csv
2015-2016,M-STEP,Oakland Schools,Avondale School District,All Buildings,Oakland,3,Mathematics,All Students,31,96,63,40,127,103,230,13.5,41.7,27.4,17.4,55.20,44.80,1299.7000000000000000,20.4000000000000000,2024-2025,2015-2016 - Grades 3-8.csv
2017-2018,M-STEP,Oakland Schools,Avondale School District,All Buildings,Oakland,5,Mathematics,All Students,40,42,93,88,82,181,263,15.2,16.0,35.4,33.5,31.20,68.80,1488.2000000000000000,24.9000000000000000,2024-2025,2017-2018 - Grades 3-8.csv
2020-2021,PSAT,Oakland Schools,Avondale School District,All Buildings,Oakland,8,Mathematics,All Students,12,24,34,29,36,63,99,12.1,24.2,34.3,29.3,36.40,63.60,408.0000000000000000,88.5000000000000000,2024-2025,2020-2021 - Grades 3-8.csv
